prot1,prot2,int_prob,model_label,ppi,is_homo,non_struct_label,str_label,nonstr_label_name,str_label_name
P46778,P62495,0.6952589750289917,1,P46778:P62495,False,-1,0,unclear (exclude for analysis),no physical interaction
P62495,Q9UQ80,0.7501114010810852,1,P62495:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P05388,Q9NX58,0.2313459366559982,0,P05388:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P49207,Q9NX58,0.2419618964195251,0,P49207:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P83731,Q9NX58,0.4259456396102905,0,P83731:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P83881,Q9NX58,0.4473644196987152,0,P83881:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P62910,Q9NX58,0.5758001208305359,1,P62910:Q9NX58,False,1,0,HINT-binary-HQ-LC,no physical interaction
P32969,Q9NX58,0.393085777759552,0,P32969:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P39023,Q9NX58,0.4515188336372375,0,P39023:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P62424,Q9NX58,0.3648889064788818,0,P62424:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P46777,Q9NX58,0.5395230650901794,1,P46777:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P61313,Q9NX58,0.4955509901046753,0,P61313:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P50914,Q9NX58,0.5456007719039917,1,P50914:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P47914,Q9NX58,0.3404234647750854,0,P47914:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P62269,Q9NX58,0.4459235072135925,0,P62269:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P61254,Q9NX58,0.425634503364563,0,P61254:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P62913,Q9NX58,0.2099363654851913,0,P62913:Q9NX58,False,1,0,HINT-binary-HQ-LC,no physical interaction
P30050,Q9NX58,0.2101790904998779,0,P30050:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P68104,Q07020,0.7739589810371399,1,P68104:Q07020,False,-1,0,unclear (exclude for analysis),no physical interaction
P36578,P68104,0.8125339150428772,1,P36578:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P68104,Q02543,0.743553876876831,1,P68104:Q02543,False,-1,0,unclear (exclude for analysis),no physical interaction
P49207,P68104,0.886937141418457,1,P49207:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P62241,P68104,0.8997693657875061,1,P62241:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P46778,P68104,0.8168768286705017,1,P46778:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P68104,0.8180559277534485,1,P62249:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P39019,P68104,0.8163947463035583,1,P39019:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P40429,P68104,0.8340187668800354,1,P40429:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P23396,P68104,0.8179458379745483,1,P23396:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P26373,P68104,0.8788959383964539,1,P26373:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P68104,Q9UQ80,0.721761167049408,1,P68104:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P68104,P83881,0.7950466871261597,1,P68104:P83881,False,-1,0,unclear (exclude for analysis),no physical interaction
P62910,P68104,0.8541455864906311,1,P62910:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P68104,Q9NX58,0.1103875860571861,0,P68104:Q9NX58,False,-1,0,unclear (exclude for analysis),no physical interaction
P61927,P68104,0.7943686842918396,1,P61927:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P60866,P68104,0.8432232141494751,1,P60866:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P62081,P68104,0.8750892877578735,1,P62081:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P39023,P68104,0.829585611820221,1,P39023:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P62277,P68104,0.8455854058265686,1,P62277:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P46782,P68104,0.7850537896156311,1,P46782:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P62888,P68104,0.8178125023841858,1,P62888:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P62753,P68104,0.849193274974823,1,P62753:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P42677,P68104,0.8784458041191101,1,P42677:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P50914,P68104,0.7945812344551086,1,P50914:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P62987,P68104,0.8338427543640137,1,P62987:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P68104,Q96L21,0.8225615620613098,1,P68104:Q96L21,False,-1,0,unclear (exclude for analysis),no physical interaction
P62861,P68104,0.8585342168807983,1,P62861:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
P62851,P68104,0.8138442635536194,1,P62851:P68104,False,-1,0,unclear (exclude for analysis),no physical interaction
Q9NX58,Q9UQ80,0.6061460375785828,1,Q9NX58:Q9UQ80,False,-1,0,unclear (exclude for analysis),no physical interaction
P62851,Q04637,0.6024495363235474,1,P62851:Q04637,False,-1,0,unclear (exclude for analysis),no physical interaction
O75822,Q04637,0.0959595814347267,0,O75822:Q04637,False,-1,0,unclear (exclude for analysis),no physical interaction
P62851,Q13347,0.7658572196960449,1,P62851:Q13347,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P63244,0.7541748285293579,1,P20042:P63244,False,-1,0,unclear (exclude for analysis),no physical interaction
P47813,P62841,0.6667553782463074,1,P47813:P62841,False,-1,0,unclear (exclude for analysis),no physical interaction
P41567,P62841,0.7949808835983276,1,P41567:P62841,False,-1,0,unclear (exclude for analysis),no physical interaction
P05198,P62841,0.7468340992927551,1,P05198:P62841,False,-1,0,unclear (exclude for analysis),no physical interaction
P41091,P62841,0.7157764434814453,1,P41091:P62841,False,-1,0,unclear (exclude for analysis),no physical interaction
O15372,P20042,0.7533365488052368,1,O15372:P20042,False,-1,0,unclear (exclude for analysis),no physical interaction
P08708,P20042,0.7473437786102295,1,P08708:P20042,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P42677,0.7470459342002869,1,P20042:P42677,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,Q14152,0.6971431970596313,1,P20042:Q14152,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62273,0.716826856136322,1,P20042:P62273,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62249,0.6032603979110718,1,P20042:P62249,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62847,0.723429799079895,1,P20042:P62847,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P60228,0.7536875605583191,1,P20042:P60228,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P55884,0.6886622309684753,1,P20042:P55884,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P39019,0.6970086693763733,1,P20042:P39019,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P63220,0.6420791745185852,1,P20042:P63220,False,-1,0,unclear (exclude for analysis),no physical interaction
P15880,P20042,0.6971415281295776,1,P15880:P20042,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,Q99613,0.7358582019805908,1,P20042:Q99613,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62854,0.7617518305778503,1,P20042:P62854,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P23396,0.6392211318016052,1,P20042:P23396,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62857,0.5862672924995422,1,P20042:P62857,False,-1,0,unclear (exclude for analysis),no physical interaction
O00303,P20042,0.7335962057113647,1,O00303:P20042,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62269,0.628760814666748,1,P20042:P62269,False,-1,0,unclear (exclude for analysis),no physical interaction
O15371,P20042,0.7309460043907166,1,O15371:P20042,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,Q7L2H7,0.7107411623001099,1,P20042:Q7L2H7,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62263,0.7570767402648926,1,P20042:P62263,False,-1,0,unclear (exclude for analysis),no physical interaction
P08865,P20042,0.7951548099517822,1,P08865:P20042,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62701,0.7106092572212219,1,P20042:P62701,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62861,0.7108869552612305,1,P20042:P62861,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P46781,0.6888200044631958,1,P20042:P46781,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62851,0.7864556312561035,1,P20042:P62851,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P25398,0.7273343205451965,1,P20042:P25398,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62280,0.7023363709449768,1,P20042:P62280,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,Q9UBQ5,0.8199155926704407,1,P20042:Q9UBQ5,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62244,0.7231191992759705,1,P20042:P62244,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P46783,0.7517452239990234,1,P20042:P46783,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P60866,0.6203787922859192,1,P20042:P60866,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62081,0.6300389766693115,1,P20042:P62081,False,-1,0,unclear (exclude for analysis),no physical interaction
P20042,P62277,0.8201720714569092,1,P20042:P62277,False,-1,0,unclear (exclude for analysis),no physical interaction
O60869,P62979,0.8619517683982849,1,O60869:P62979,False,-1,0,unclear (exclude for analysis),no physical interaction
O60869,P62753,0.1453693211078643,0,O60869:P62753,False,-1,0,unclear (exclude for analysis),no physical interaction
O60869,P62249,0.1890576928853988,0,O60869:P62249,False,-1,0,unclear (exclude for analysis),no physical interaction
O60869,P15880,0.13892862200737,0,O60869:P15880,False,-1,0,unclear (exclude for analysis),no physical interaction
O60869,P61247,0.3332249224185943,0,O60869:P61247,False,-1,0,unclear (exclude for analysis),no physical interaction
O60869,P62263,0.498252809047699,0,O60869:P62263,False,-1,0,unclear (exclude for analysis),no physical interaction
O60869,P62861,0.3421169221401214,0,O60869:P62861,False,1,0,HINT-binary-HQ-LC,no physical interaction
O60869,P25398,0.332890897989273,0,O60869:P25398,False,-1,0,unclear (exclude for analysis),no physical interaction
O60869,P60866,0.3253799378871918,0,O60869:P60866,False,-1,0,unclear (exclude for analysis),no physical interaction
O60869,P62081,0.2201923578977584,0,O60869:P62081,False,-1,0,unclear (exclude for analysis),no physical interaction
O60869,P46782,0.1318334341049194,0,O60869:P46782,False,-1,0,unclear (exclude for analysis),no physical interaction
E7ETK0,P63244,0.8286982178688049,1,E7ETK0:P63244,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P62841,0.7080485224723816,1,B4DVU3:P62841,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P62841,0.8284980058670044,1,A0A2R8Y811:P62841,False,0,0,non-interacting pairs,no physical interaction
O75822,P62841,0.6314159631729126,1,O75822:P62841,False,-1,0,unclear (exclude for analysis),no physical interaction
E7ETK0,P62979,0.7879561185836792,1,E7ETK0:P62979,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P61221,0.8366070985794067,1,A0A2R8Y811:P61221,False,0,0,non-interacting pairs,no physical interaction
O75822,P61221,0.5421271920204163,1,O75822:P61221,False,1,0,HINT-binary-HQ-LC,no physical interaction
A0A2R8Y811,P62266,0.7869547009468079,1,A0A2R8Y811:P62266,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,O15372,0.71928471326828,1,A0A2R8Y811:O15372,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P62241,0.7247783541679382,1,B4DVU3:P62241,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P62241,0.7657795548439026,1,A0A2R8Y811:P62241,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P08708,0.8630251288414001,1,A0A2R8Y811:P08708,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,Q14152,0.6824508905410767,1,B4DVU3:Q14152,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,Q14152,0.6222851276397705,1,A0A2R8Y811:Q14152,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P62273,0.7517378926277161,1,B4DVU3:P62273,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P62273,0.7289159297943115,1,A0A2R8Y811:P62273,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P62249,0.610812246799469,1,B4DVU3:P62249,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P62249,0.6748262643814087,1,A0A2R8Y811:P62249,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P39019,0.7793806195259094,1,B4DVU3:P39019,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P63220,0.7240281105041504,1,B4DVU3:P63220,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P15880,0.6510431170463562,1,B4DVU3:P15880,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,B4DVU3,0.72823566198349,1,A0A2R8Y811:B4DVU3,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P23396,0.6918945908546448,1,B4DVU3:P23396,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P62857,0.7596462368965149,1,B4DVU3:P62857,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,E7ETK0,0.7017257809638977,1,B4DVU3:E7ETK0,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P08865,0.7905461192131042,1,B4DVU3:P08865,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P62701,0.6852467656135559,1,B4DVU3:P62701,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P46781,0.7192129492759705,1,B4DVU3:P46781,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P62851,0.7560276985168457,1,B4DVU3:P62851,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P25398,0.6862847208976746,1,B4DVU3:P25398,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,Q9UBQ5,0.5934811234474182,1,B4DVU3:Q9UBQ5,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P62244,0.7496322989463806,1,B4DVU3:P62244,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P60866,0.6521658301353455,1,B4DVU3:P60866,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P62081,0.7147496342658997,1,B4DVU3:P62081,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,Q9Y262,0.6784003376960754,1,B4DVU3:Q9Y262,False,0,0,non-interacting pairs,no physical interaction
B4DVU3,P46782,0.6188045144081116,1,B4DVU3:P46782,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P60228,0.6454719305038452,1,A0A2R8Y811:P60228,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P55884,0.7932270169258118,1,A0A2R8Y811:P55884,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P63220,0.6448931694030762,1,A0A2R8Y811:P63220,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P15880,0.7745175957679749,1,A0A2R8Y811:P15880,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P62854,0.8106268644332886,1,A0A2R8Y811:P62854,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,O00303,0.7811594605445862,1,A0A2R8Y811:O00303,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P62269,0.7516953349113464,1,A0A2R8Y811:P62269,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,E7ETK0,0.7548033595085144,1,A0A2R8Y811:E7ETK0,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P08865,0.8384385704994202,1,A0A2R8Y811:P08865,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P62701,0.7788472771644592,1,A0A2R8Y811:P62701,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P62861,0.782961368560791,1,A0A2R8Y811:P62861,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P46781,0.8091498017311096,1,A0A2R8Y811:P46781,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P62851,0.8582974672317505,1,A0A2R8Y811:P62851,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P62280,0.8344653248786926,1,A0A2R8Y811:P62280,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,Q9UBQ5,0.852294921875,1,A0A2R8Y811:Q9UBQ5,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P62244,0.8106963634490967,1,A0A2R8Y811:P62244,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,O75822,0.5927318930625916,1,A0A2R8Y811:O75822,False,0,0,non-interacting pairs,no physical interaction
A0A2R8Y811,P62277,0.7307761907577515,1,A0A2R8Y811:P62277,False,0,0,non-interacting pairs,no physical interaction
E7ETK0,P25398,0.7739724516868591,1,E7ETK0:P25398,False,0,0,non-interacting pairs,no physical interaction
E7ETK0,O75822,0.5697639584541321,1,E7ETK0:O75822,False,0,0,non-interacting pairs,no physical interaction
Q9BRS2,Q9NRX1,0.7249037623405457,1,Q9BRS2:Q9NRX1,False,1,0,HINT-binary-HQ-LC,no physical interaction
Q9BRS2,Q9ULX3,0.4967781603336334,0,Q9BRS2:Q9ULX3,False,-1,0,unclear (exclude for analysis),no physical interaction
P08708,Q8N1G4,0.0878663957118988,0,P08708:Q8N1G4,False,-1,0,unclear (exclude for analysis),no physical interaction
P62753,Q8N1G4,0.0551434569060802,0,P62753:Q8N1G4,False,-1,0,unclear (exclude for analysis),no physical interaction
P42677,Q8N1G4,0.3328118026256561,0,P42677:Q8N1G4,False,-1,0,unclear (exclude for analysis),no physical interaction
P62273,Q8N1G4,0.2003321200609207,0,P62273:Q8N1G4,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,Q8N1G4,0.0664455890655517,0,P62249:Q8N1G4,False,-1,0,unclear (exclude for analysis),no physical interaction
P39019,Q8N1G4,0.0090089198201894,0,P39019:Q8N1G4,False,-1,0,unclear (exclude for analysis),no physical interaction
