,ppi,co-expression,BP,CC,MF,SM,PrP,"max(SM,PrP)",PR,OR,PP,GO,EP,Total,label
6488,O75935:Q9UKA8,0.4383558525654245,0.1964285714285714,0.5666666666666667,0.762987012987013,0.19,0.0,0.19,0.0,0.0,2.416,0.0,2.7714,1.272183456,0
6489,P19388:P78417,0.4564778855825229,0.0986551327460418,0.5185185185185186,0.2648809523809524,0.81,0.0,0.81,0.5125,0.0,1.5978,0.0,9.4687,6.2804630130075,0
6490,P51811:Q9H2X6,-0.2214414427571044,0.1110533186620142,0.4047619047619047,0.3923180592991914,0.0,3.51,3.51,0.0,0.0,2.416,0.0,1.5818,13.413917088,0
6494,O43674:O43920,0.6819585766984299,0.4229555167055167,0.4742424242424243,0.75,0.24,0.0,0.24,0.0,0.0,2.013,69.61,9.4687,318.43222192584,1
6495,P53990:Q9UH17,0.1895015694279536,0.1055555555555555,0.525,0.4910714285714285,0.15,0.0,0.15,0.0,0.0,1.1933,0.0,1.1757,0.2104444215,0
6498,Q8N684:Q9NVE4,0.1081694826029929,0.095,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.013,0.0,0.7126,1.4344638,0
6500,O75530:Q86T23,0.358302955558881,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5978,0.0,0.4364,0.69727992,0
6502,A6NCE7:Q8NET5,0.0757885669090949,0.1024816849816849,0.3020833333333333,0.2738095238095238,0.68,0.0,0.68,0.0,0.0,1.5978,0.0,2.1077,2.2900244808,0
6503,P61758:Q8TDG2,-0.1330169058814988,0.1448412698412698,0.5666666666666667,0.5,0.94,0.0,0.94,0.0,0.6153,1.5978,0.0,0.8888,0.82137452953248,0
6504,P63316:Q01726,-0.1302660282937604,0.1340590781767252,0.3541666666666666,0.6018009768009768,0.19,0.0,0.19,0.0,0.6153,0.993,0.0,1.5818,0.1836290281518,0
6505,Q13489:Q96PX8,-0.2250053574082602,0.1452841911175244,0.2833333333333333,1.0,3.02,5.22,5.22,0.0,0.0,2.416,0.0,1.1757,14.827364064,0
6506,P01584:Q96GX1,-0.1577683263038529,0.2666666666666667,0.2571428571428571,0.0,0.38,0.0,0.38,0.0,0.0,2.416,0.0,0.7962,0.730975296,0
6508,P41587:Q15528,0.4944408940997146,0.1,0.2182539682539682,0.3285714285714286,2.31,0.0,2.31,0.0,0.0,2.013,0.0,1.5818,7.355417454,0
6509,P62241:Q2NL82,0.553052778391146,0.6666666666666666,0.5666666666666667,0.4421296296296296,0.0,0.0,0.0,0.0,15.4815,2.013,0.0,18.4426,574.7499722547,1
6511,Q13451:Q9NZN8,0.402566132166475,0.3431166056166057,0.5073015873015874,0.9420546932742054,0.19,3.84,3.84,0.0,0.6153,2.416,0.0,1.5818,9.0295610904576,0
6512,P06340:Q5SSJ5,0.2617582527975256,0.1420454545454545,0.1944444444444444,0.6458333333333333,0.29,0.0,0.29,1.2535,0.0,2.416,0.0,2.1077,1.851092246248,0
6513,O94956:Q9UBY9,-0.1612076392753492,0.1322751322751322,0.2494047619047619,0.2472222222222222,0.41,2.59,2.59,0.0,0.0,2.416,0.0,3.9008,24.409021952,0
6514,O60232:P50591,0.0953659407906575,0.1458241758241758,0.4666666666666667,0.8529761904761903,0.28,0.0,0.28,0.0,0.0,2.416,0.0,1.5818,1.070056064,0
6515,P0CG48:Q9UBL9,0.006807871282928,0.0811077266959619,0.5097796143250689,0.2327097505668934,0.0,0.0,0.0,0.0,0.0,1.1933,0.0,0.0,1.1933,0
6516,O14494:Q9BXY4,0.3854554390354208,0.1752645502645503,0.5,0.5277777777777778,0.15,0.0,0.15,0.0,0.0,2.416,0.0,2.7714,1.00435536,0
6517,Q8N801:Q8NGL0,0.0,0.0737745098039215,0.3333333333333333,0.2777777777777777,0.0,0.0,0.0,0.0,0.0,2.013,0.0,2.7714,5.5788282,0
6519,P40429:P46777,0.9397346386144608,0.2850438252223967,0.5802248677248677,0.3275418275418275,0.54,0.0,0.54,0.0,3.1392,1.5978,24.11,38.174,2492.87235744992,1
6521,P55289:Q5VYX0,0.07982326539006,0.1431277056277056,0.3333333333333333,0.2718253968253968,0.22,0.0,0.22,0.0,0.0,2.013,0.0,1.1757,0.520670502,0
6522,A6NEL2:P09471,-0.0949900553392508,0.0,0.0,0.673611111111111,3.82,3.84,3.84,0.0,0.0,2.013,0.0,1.1757,9.088066944,0
6523,P10082:P31947,-0.0169254598381475,0.1595876345876345,0.4787878787878787,0.9844294967613352,0.24,0.0,0.24,2.0764,0.0,2.416,0.0,2.1077,2.5376281738752,0
6524,O95983:Q9Y5W3,0.2554490045508504,0.2595262957253907,0.7333333333333334,0.4161616161616162,1.05,5.43,5.43,0.9127,0.6153,2.416,0.0,3.9008,28.7385868595521,0
6525,P48448:Q2MKA7,0.1006197654548823,0.0989826839826839,0.45,0.859375,0.17,0.0,0.17,0.0,0.0,2.416,0.0,1.5818,0.649676896,0
6526,O75530:Q8NCK7,0.1554589886467333,0.1168831168831168,0.3055555555555555,0.4821428571428571,0.15,3.84,3.84,0.0,0.0,2.013,0.0,1.1757,9.088066944,0
6527,O75586:Q9H7X7,0.1911311162402676,0.097069597069597,0.3525641025641025,0.1180555555555555,0.22,3.66,3.66,0.0,0.0,2.013,0.0,2.1077,15.528648366,0
6529,P37231:Q92610,0.1687253933796773,0.5555555555555556,1.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,2.416,0.0,1.5818,3.8216288,0
6530,P22004:Q8NB91,-0.0376038227595716,0.0947115384615384,0.44,1.0,0.0,0.0,0.0,0.0,0.0,2.416,0.0,1.1757,2.8404912,0
6531,Q00597:Q9Y316,0.4389504274110123,0.125,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5818,1.5818,0
6533,Q8TEQ8:Q9UMR2,0.7780060126271013,0.0719975490196078,0.3803571428571428,0.1294524919524919,0.0,0.0,0.0,0.0,0.0,2.013,0.0,2.7714,5.5788282,0
6534,O60508:Q9Y314,0.4848809961233722,0.0951178451178451,0.4428571428571429,0.6157407407407408,0.74,0.0,0.74,0.0,0.0,2.013,0.0,3.9008,5.810709696,0
6535,Q01813:Q9Y5B9,0.6457105227617008,0.1017857142857142,0.4491228070175437,0.8194444444444445,0.3,0.0,0.3,0.0,0.0,2.013,0.0,9.4687,5.71814793,0
6536,P04637:P20248,0.7232098840297041,0.1998091998091998,0.3725829725829725,0.9209726443769,0.0,5.24327,5.24327,1.2535,0.6153,2.416,69.61,5.6875,3868.15126433288,1
6538,P20023:P40933,0.5013383105263859,0.1567626817626817,0.4934523809523809,0.738095238095238,0.41,0.0,0.41,0.0,0.0,2.416,10.8,1.5818,16.9221723264,0
6539,P08949:P59768,0.2743984974862842,0.3399999999999999,0.321285140562249,1.0,0.0,0.0,0.0,0.9127,0.0,2.013,0.0,2.1077,3.87240365127,0
6542,Q13616:Q9Y239,0.4250371842627278,0.1595071004645472,0.7663043478260868,0.6880952380952381,1.59,0.0,1.59,0.0,0.0,1.5978,0.0,2.1077,5.3546160654,0
6543,Q8N5D6:Q9Y5Q6,-0.1469006879816722,0.1333333333333333,0.25,0.1559523809523809,0.0,0.0,0.0,0.0,0.0,1.5978,0.0,1.5818,2.52740004,0
6544,O75821:P30532,0.1787625412590306,0.138723544973545,0.2873626373626373,0.4355921855921856,1.63,0.0,1.63,0.0,0.0,2.013,0.0,1.1757,3.857695083,0
6545,Q5H8A4:Q9UI09,0.1463456467677175,0.0806277056277056,0.2836309523809524,0.2291666666666666,0.15,0.0,0.15,0.0,0.0,0.0,0.0,1.5818,0.23727,0
6547,Q5TBB1:Q8IWL3,0.6340465014469269,0.1392857142857143,0.375,0.934375,0.41,0.0,0.41,0.0,0.0,2.416,0.0,5.6875,5.63381,0
6548,P30876:Q9UI14,0.4896186474002609,0.0,0.5122222222222222,0.9947916666666666,0.29,0.0,0.29,0.0,0.0,1.5978,0.0,0.7126,0.3301917612,0
6551,P61158:P62273,0.5567486330311399,0.1777777777777777,0.7327891156462585,0.3055555555555556,0.24,0.0,0.24,0.0,0.0,1.5978,0.0,2.7714,1.0627543008,0
6553,O94925:P57764,0.142876373642591,0.1498856917935865,0.5988095238095238,0.3712070874861572,0.19,0.0,0.19,0.0,0.0,1.5978,0.0,1.1757,0.35692135739999997,0
6556,O43809:Q9H4B8,0.1036527465782402,0.1666666666666666,0.3611111111111111,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,1.5978,0.0,1.1757,1.87853346,0
6557,Q00987:Q6PEW0,-0.0599026036973869,1.0,0.5,0.2,0.3,8.95024,8.95024,0.0,0.0,2.416,2.07,1.5818,70.8033045483878,0
6558,P02675:Q9NRR6,-0.2313397834672812,0.1058469308469308,0.3255555555555556,0.424793388429752,0.0,0.0,0.0,0.0,0.0,2.416,0.0,0.6915,1.670664,0
6560,P38919:Q96DF8,0.5901725784265872,0.6923076923076924,0.7037037037037037,1.0,0.15,0.0,0.15,0.0,0.0,1.1933,0.0,9.4687,1.6948499565,0
6561,O00154:O14810,0.7678745235765256,0.0753288378288378,0.7224999999999999,0.875,0.19,0.0,0.19,0.0,0.0,2.416,0.0,5.6875,2.61079,0
6562,P05455:Q5T1N1,0.0185444878045037,0.0,0.0,1.0,0.94,0.0,0.94,0.5125,0.0,2.013,0.0,1.1757,1.140150065175,0
6565,O43709:P62249,0.3695639308220791,0.1361904761904762,0.4109022556390976,0.5625,1.52,0.0,1.52,0.0,0.0,1.5978,0.0,18.4426,44.7907311456,1
6566,P02686:P50750,-0.1374070490357455,0.1205112665112665,0.3914248871695679,0.8185134310134311,0.24,5.22,5.22,4.0064,0.6153,1.1933,0.0,2.7714,42.5559782779028,1
6567,Q8N465:Q96PD4,-0.0467321598572773,0.0944526307026307,0.2,0.1439594356261022,0.26,0.0,0.26,0.0,0.0,1.1933,0.0,2.1077,0.6539307866,0
6568,P50539:Q6A162,-0.1200990289888827,0.065126050420168,0.903921568627451,0.998501872659176,21.1,0.0,21.1,0.0,0.0,2.013,0.0,0.8888,37.75115784,1
6570,Q8IX90:Q8WVK7,0.2310630888863346,0.3163492063492063,0.6818095238095238,0.8666666666666668,0.19,0.0,0.19,0.0,0.0,2.416,105.17,18.4426,890.35776740768,1
6572,Q5W111:Q8WXQ8,0.3297290955891312,0.0,0.0,0.1339285714285714,0.17,0.0,0.17,0.0,0.0,2.013,0.0,0.6688,0.228870048,0
6573,O14807:Q86UV6,-0.1335460545608907,0.0909090909090909,0.3333333333333333,0.9353321575543796,0.61,2.60197,2.60197,0.0,0.6153,1.5978,0.0,0.4364,1.11633967199711,0
6574,P49006:Q16778,0.0364975808944604,0.1107936507936508,0.3458333333333333,0.9411764705882352,0.0,0.0,0.0,0.0,0.0,2.013,0.0,1.1757,2.3666841,0
6575,O75489:Q99697,0.129592525578303,0.1286180486180486,0.3954545454545455,0.7796072101156847,0.54,0.0,0.54,0.0,0.0,1.5978,0.0,1.1757,1.0144080684,0
6576,O75593:Q8NG77,0.4380157956970426,0.125,0.3333333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,2.416,0.0,2.1077,5.0922032,0
6577,P36578:P50914,0.9690769140371804,0.5654761904761905,0.683531746031746,0.6176470588235294,0.64,0.0,0.64,0.0,3.1392,2.013,24.11,45.2798,4415.13965085375,1
6578,P28324:Q03395,-0.2218061254093207,0.1622222222222222,0.25,0.875,0.17,0.0,0.17,0.0,0.0,2.416,0.0,2.1077,0.865674544,0
6579,O00321:P28065,-0.0615048773659672,0.1423076923076923,0.2055016900907311,0.1930451127819549,0.17,0.0,0.17,0.0,0.0,2.013,0.0,0.8888,0.304156248,0
6580,Q8WWV3:Q9Y5B9,0.413400876755993,0.0888888888888888,0.2064327485380117,0.8194444444444445,0.24,0.0,0.24,0.0,0.0,2.013,0.0,5.6875,2.747745,0
6581,P62166:Q99538,-0.2975435271147065,0.1263969055635722,0.3100198412698412,0.2442176870748299,0.15,0.0,0.15,0.0,0.6153,1.5978,0.0,1.1757,0.1733792456907,0
6583,P62987:Q99424,-0.0462689516475739,0.11,0.3653846153846153,0.4028769841269842,0.39,0.0,0.39,0.0,0.6153,1.1933,0.0,1.5818,0.45295257605598,0
6584,P01861:Q7RTU5,-0.1109057694256956,0.0769230769230769,0.35,0.2145833333333333,0.17,0.0,0.17,0.0,0.0,1.5978,0.0,0.0,0.271626,0
6585,P19419:Q15119,0.5522210591306514,0.1181715110286538,0.4316326530612245,0.3916170634920635,0.62,0.0,0.62,0.5125,0.0,2.416,0.0,2.7714,2.1275594376,0
6587,O43566:P09651,-0.191207756869311,0.2558377394350245,0.4125,0.7868518518518519,3.16,0.0,3.16,3.8142,0.0,2.416,0.0,0.5954,17.3378924529408,0
6588,P07766:P20963,0.9882534586250672,0.3386104636104636,0.8681623931623932,0.9233333333333332,0.15,0.0,0.15,1.7951,0.0,2.416,69.61,38.174,1728.68609567427,1
6590,O00232:P0CG48,0.429275789166677,0.3,0.836025641025641,0.9823848238482384,3.82,0.0,3.82,20.9141,9.7902,1.5978,0.0,0.0,1249.73094568766,1
6592,Q6GPH4:Q8NGZ9,0.2954719491360463,0.1269841269841269,0.3333333333333333,0.2,0.0,0.0,0.0,0.0,0.0,2.013,0.0,0.8888,1.7891544,0
6595,Q16637:Q6ZTZ1,0.0873182629926801,0.0714285714285714,1.0,0.0,0.41,3.84,3.84,0.0,0.0,2.013,0.0,0.4364,3.373337088,0
6597,Q96IK0:Q99828,0.4882297736406579,0.1245174333242515,0.466260162601626,0.8719498910675381,0.0,0.0,0.0,0.0,0.0,2.013,0.0,2.7714,5.5788282,0
6599,P43628:Q9H313,-0.112575282264113,0.1336008898508898,0.626984126984127,0.4540015540015539,0.15,0.0,0.15,0.0,0.0,0.9878,0.0,1.1757,0.174203469,0
6600,P08476:Q5T5C0,0.2932246686369815,0.1366780045351474,0.3352092352092352,0.3273809523809524,1.05,2.24017,2.24017,0.0,0.0,2.416,5.86,1.5818,50.1680353869306,0
6601,O75575:P54725,0.1833554542571311,0.1144522144522144,0.4989648033126294,0.9412698412698411,3.02,0.0,3.02,2.3254,0.0,2.013,2.07,5.6875,166.433268093592,0
6602,P62873:Q99835,0.1287612841792006,0.1953528794437885,0.3061594202898551,0.4477777777777778,0.19,0.0,0.19,0.0,0.0,2.416,0.0,2.1077,0.967518608,1
6603,O95154:Q9NRE2,-0.1932359465294212,0.0769230769230769,0.35,0.86875,0.17,0.0,0.17,0.0,0.0,2.013,0.0,0.8888,0.304156248,0
6604,P19429:Q8TES7,-0.1189023553868079,0.1222222222222222,0.5750700280112045,1.0,18.4,0.0,18.4,0.9127,0.0,2.416,0.0,2.7714,112.445483480832,0
6606,O00206:Q9NQ35,-0.1591895141290883,0.25,0.0,0.8928571428571428,0.19,0.0,0.19,0.0,0.0,2.416,0.0,1.1757,0.539693328,0
6607,O95257:Q9P0V3,-0.0057662870577034,0.174090909090909,0.4708333333333334,0.8784893267651886,0.29,0.0,0.29,0.0,0.0,2.416,0.0,2.7714,1.941753696,0
6608,O60682:P15884,0.2455078226904046,0.4797542735042734,0.4677248677248677,0.9586299892125136,0.0,0.0,0.0,0.0,0.6153,0.0,0.4,1.5818,0.389312616,1
6609,P39019:P63244,0.8929946141928682,0.1232658069055127,0.5023809523809524,0.8351882613510518,1.52,0.0,1.52,2.3254,0.6153,1.1933,0.0,38.174,99.0707568869023,1
6612,O75822:Q96ES6,-0.2129757539964455,0.2,0.5,0.875,0.0,0.0,0.0,0.0,0.0,2.013,0.0,1.5818,3.1841634,0
6614,P62269:Q9UI42,0.4214854240372402,0.2777777777777777,0.5,0.3035714285714285,0.62,0.0,0.62,0.0,0.0,0.9878,0.0,1.1757,0.7200410052,0
6615,Q96QF0:Q9BTT0,0.4849835054272327,0.1759259259259259,0.4299021965688632,0.5523809523809524,0.54,0.0,0.54,0.5125,0.0,2.416,0.0,3.9008,2.6081841024,0
6616,P15884:Q8WWC4,0.0101931861238581,0.0954545454545454,0.1999999999999999,0.875,0.41,3.84,3.84,0.0,0.0,2.416,0.0,1.1757,10.907486208,0
6617,P08708:P54710,-0.0591422881994612,0.1125846375846375,0.4833333333333333,0.2185714285714285,0.0,0.0,0.0,0.0,0.0,1.1933,0.0,1.5818,1.88756194,0
6618,O00206:Q8NCM2,-0.0687138469482323,0.1255668934240363,0.4388888888888889,0.335016835016835,0.54,0.0,0.54,0.0,0.0,2.013,0.0,1.1757,1.278009414,0
6620,O60291:Q96QD9,0.4628846500773351,0.125,0.3611111111111111,0.8041666666666666,0.19,0.0,0.19,0.0,0.0,2.416,0.0,1.5818,0.726109472,0
6621,P49768:Q9BXM7,-0.0061194341709408,0.147553500139707,0.4284256559766765,0.5157917383820998,0.0,4.85617,4.85617,0.0,0.6153,0.0,69.61,2.1077,438.390592586513,0
6622,Q9BUI4:Q9H0I9,0.3829279096541416,0.0,0.5,0.1888888888888888,0.22,0.0,0.22,0.0,0.0,2.416,0.0,0.6688,0.355480576,0
6624,P48436:Q13951,-0.0801260075567203,0.2537027310924369,0.9769503546099292,0.8648148148148147,0.17,0.0,0.17,0.0,0.0,2.013,0.0,1.1757,0.402336297,0
6625,P04150:P15559,0.1094542126160034,0.1748913998913999,0.7138888888888889,0.5094246031746033,0.15,3.51,3.51,0.0,0.0,2.416,0.0,1.1757,9.970124112,0
6626,O60880:Q02556,0.7528204177465663,0.1678896500325071,0.5571428571428572,0.4395061728395062,0.23,14.0845,14.0845,1.7951,0.0,2.416,2.07,5.6875,719.148809960626,0
6627,Q8TDD1:Q9BXY0,0.7437667507296393,1.0,0.6111111111111112,0.8,0.41,3.84,3.84,0.0,0.6153,2.013,0.0,18.4426,87.7170588408576,0
6629,O94919:P49918,0.240713317496256,0.0759486215688261,0.35,0.7003968253968254,0.24,0.0,0.24,0.0,0.0,2.013,0.0,1.5818,0.764199216,0
6630,P62750:P62891,0.8786504857059697,0.5392628205128205,0.7324263038548752,0.8333333333333334,0.0,0.0,0.0,0.9127,0.0,0.993,24.11,18.4426,402.992214868855,1
6632,O75663:Q8NI77,0.5820993510217819,0.1037734487734487,0.6718364197530864,0.5814236111111111,0.0,0.0,0.0,0.0,0.0,2.013,0.0,9.4687,19.0604931,0
6633,O95257:Q86YI8,0.2906141834872625,0.1963203463203463,0.8,0.4380952380952381,0.19,0.0,0.19,0.0,0.0,2.416,0.0,1.5818,0.726109472,0
6634,O43566:Q9BQ87,-0.0399452787850819,0.1111111111111111,0.4416666666666666,0.5833333333333334,0.83,3.51,3.51,0.0,0.0,2.013,0.0,1.5818,11.176413534,0
6635,P06340:P28067,0.9199198412992492,0.5925925925925926,0.3938949938949939,0.6714285714285715,7.06,3.52956,7.06,3.8142,0.6153,2.416,105.17,3.9008,16422.4355352521,1
6636,O43741:P54619,0.5921016841945178,0.3754639804639804,0.6659999999999999,0.8622655122655123,0.15,0.0,0.15,0.5125,400.8352,2.013,69.61,2.7714,11966.4575045952,1
6637,P63000:Q9H3Q3,0.0736946698803547,0.1833333333333333,0.75,0.3586309523809524,0.17,0.0,0.17,0.0,0.0,1.5978,0.0,1.1757,0.3193506882,0
6638,O95076:Q9Y294,0.146699716713647,0.1293154761904761,0.4636363636363637,0.1962962962962963,0.17,0.0,0.17,0.9127,0.0,2.013,0.0,0.541,0.168973271247,0
6639,P47870:Q6IS14,-0.0805962336961038,0.0989010989010989,0.25,0.1166666666666666,0.54,0.0,0.54,0.0,0.0,1.5978,0.0,0.7962,0.6869709144,0
6640,Q06323:Q9UL46,0.8677997305174744,0.5454545454545454,0.8623407109322602,0.9285714285714284,2091.17,2.60197,2091.17,0.9127,30.1977,0.0,24.11,38.174,53046426.9266718,1
6642,O60262:Q4AE62,0.217195266580531,0.1041666666666666,0.25,0.125,0.0,0.0,0.0,0.0,0.0,2.416,0.0,2.1077,5.0922032,0
6643,O94804:Q9UBF8,0.3112883029898002,0.3294191919191919,0.3463203463203463,0.7668128654970761,0.19,0.0,0.19,0.0,0.6153,2.416,0.0,3.9008,1.1017704746496,0
6646,O15264:O95257,-0.0835727019587081,0.1846938775510203,0.6000000000000001,1.0,0.15,0.0,0.15,1.2535,5.2693,2.416,0.0,1.5818,3.78631745625382,0
6647,P01859:Q9Y5E6,-0.125084877111699,0.1324795574795574,0.75,0.5833333333333334,0.89,0.0,0.89,0.5125,0.0,2.013,0.0,0.4364,0.40069358835,0
6650,Q04837:Q9HCU8,0.4929489632950499,0.0826923076923076,0.1942583732057416,0.9326923076923076,0.15,0.0,0.15,0.0,0.0,0.0,0.0,1.5818,0.23727,0
6651,P27694:Q9Y231,-0.1625207517159938,0.1471821388488055,0.2276785714285714,0.4005602240896359,0.15,0.0,0.15,0.0,0.0,2.013,0.0,2.7714,0.83682423,0
6652,O14807:Q5SRI9,0.008139325103028,0.0,0.2291666666666666,0.1157407407407407,0.0,0.0,0.0,0.0,0.0,2.013,0.0,1.1757,2.3666841,0
6653,Q5JS54:Q96F15,0.2612077770422923,0.0,0.1180555555555555,0.4942307692307692,0.0,0.0,0.0,0.0,0.0,2.013,0.0,1.1757,2.3666841,0
6655,Q86X95:Q92905,0.528735238911501,0.1323712235476941,0.4578189300411522,0.8775827280064568,0.62,0.0,0.62,3.124,0.0,1.5978,0.0,9.4687,29.3032296311568,0
6656,P42127:Q6PIF2,0.0848394779390103,0.2291666666666666,0.425,1.0,0.0,0.0,0.0,0.0,0.0,2.013,0.0,2.7714,5.5788282,0
6658,P62316:Q16637,0.8306774225695744,0.5954045954045954,0.498015873015873,0.9951923076923076,8.98,5.45912,8.98,3.124,0.6153,0.0,69.61,0.4364,524.36132552272,1
6659,P49736:Q9NYP9,0.6772480248832565,0.1683333333333333,0.6733333333333333,0.9670212765957448,0.41,0.0,0.41,0.0,0.0,1.5978,0.0,45.2798,29.6627064204,0
6661,P10321:P43628,0.8284820539369601,0.5714285714285714,1.0,0.9828767123287672,80.27,9.47493,80.27,2.0764,5.5574,2.013,2.07,1.1757,4537.81282766628,1
6662,Q9BZE1:Q9HD33,0.5806988989717944,1.0,0.4772727272727273,1.0,80.27,0.0,80.27,0.0,0.0,0.0,0.0,18.4426,1480.387502,1
6664,P21728:Q8N960,-0.2065971648393847,0.145510878010878,0.25,1.0,0.54,0.0,0.54,0.0,0.0,2.416,69.61,0.7962,72.30769155648,0
6665,Q8N1P7:Q8TCY5,-0.0523813768092269,0.0,0.0,0.3338095238095238,0.29,0.0,0.29,0.0,0.0,2.416,0.0,3.9008,2.733056512,0
6667,Q53GQ0:Q8N684,0.3493993677322988,0.1000784929356357,0.2523809523809523,0.95,0.56,3.84,3.84,0.0,0.0,2.416,0.0,1.1757,10.907486208,0
6669,O43719:P08579,0.2818618082577203,0.9066666666666666,0.4885714285714285,0.9292929292929292,80.27,0.0,80.27,1.2535,0.0,2.013,0.4,18.4426,1494.18204882114,1
6672,O43581:P32927,-0.1907300592368421,0.1258658008658008,0.9285714285714286,0.6938988095238094,3.16,3.84,3.84,1.7951,0.0,2.013,0.0,0.7962,11.0480547919104,0
6674,Q9HB90:Q9NWX6,0.693518983803863,0.158066008066008,0.5035714285714286,0.6129761904761905,2.08,0.0,2.08,0.0,0.0,2.013,0.0,2.7714,11.603962656,0
6676,P59768:Q6PIZ9,0.1349326292810069,0.2414682539682539,0.6952380952380952,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,1.5978,0.0,2.7714,4.42814292,0
6678,O76062:Q9NXA8,-0.1022666685001877,0.098147971309736,0.6908482142857142,0.1383928571428571,0.19,0.0,0.19,0.0,0.0,1.5978,0.0,2.7714,0.8413471548,0
6679,Q969G2:Q9BYQ9,0.012221158065233,0.1666666666666666,0.3214285714285714,0.0,0.19,0.0,0.19,0.0,0.0,0.993,0.0,1.1757,0.221819319,0
6680,P62753:P62847,0.9542059009815748,0.4883928571428571,0.7233766233766233,0.6476190476190476,52.16,0.0,52.16,0.0,15.4815,2.013,181.01,38.174,11232194.9407618,1
6683,P48357:Q14145,0.2564436434551876,0.1422332875457875,0.43984375,0.9542288557213928,3.16,2.59,3.16,0.0,0.0,2.013,0.0,1.1757,7.478721756,0
6685,P62805:Q93077,-0.0309058427076727,0.1388888888888889,0.5166666666666668,0.6,282.86,0.0,282.86,0.0,5.052,0.9594,24.11,1.5818,52285.7539253329,1
6686,Q6P587:Q9NP72,0.0660743488302592,0.0827505827505827,0.45,0.7480158730158729,0.41,0.0,0.41,0.0,0.0,0.0,0.0,9.4687,3.882167,0
6687,O43623:P52298,0.4155932793722647,0.107908268889693,0.8261261261261261,0.8148936170212768,1.52,0.0,1.52,0.0,0.6153,1.5978,2.07,1.5818,4.8929957272472,0
6688,P62304:P62308,0.9010073409432308,0.6875850340136054,0.459054834054834,0.903125,292.74,0.0,292.74,0.9127,158.1204,1.5978,69.61,38.174,179374103.328493,1
6689,P53004:Q9H0X6,-0.2052433192573241,0.0871212121212121,0.75,0.9172939068100358,0.94,0.0,0.94,0.0,0.0,2.013,0.0,1.5818,2.993113596,0
6694,O14994:P46976,-0.1890144256555858,0.0909090909090909,0.2309948979591836,0.1045093795093795,0.17,0.0,0.17,0.0,0.0,2.416,0.0,0.6688,0.274689536,0
6695,P62310:Q9UK45,0.6176237557814097,0.75,0.3502801120448179,0.9631782945736432,118.38,0.0,118.38,0.9127,9.2808,1.5978,5.86,45.2798,425124.694357173,1
6696,P50402:Q8IWZ5,-0.0678512667699096,0.1666666666666666,0.0,0.9882816661340152,0.54,0.0,0.54,0.0,0.0,2.416,0.0,1.1757,1.533865248,1
6698,P13807:P46976,0.5249104373662371,1.0,0.7464285714285716,0.5585034013605442,10.53,0.0,10.53,0.0,15.4815,2.013,105.17,5.6875,196290.13186229,1
6699,Q96CX3:Q9HBL7,0.0696151559551129,0.099537037037037,0.3333333333333333,1.0,0.24,0.0,0.24,0.0,0.0,2.013,0.0,1.5818,0.764199216,0
6700,Q07666:Q16559,0.3247071084115031,0.2582417582417582,0.5,0.5373015873015874,0.0,0.0,0.0,0.5125,0.0,0.0,0.0,1.1757,0.60254625,0
6703,Q69YL0:Q6NXT1,0.274163224815084,0.0,0.3199999999999999,0.8333333333333333,0.74,0.0,0.74,0.0,0.0,0.993,0.0,0.0,0.73482,0
6704,P10632:Q96MT8,-0.2420754045167634,0.1288091958546504,0.4620689655172413,0.9927536231884058,0.0,0.0,0.0,0.0,0.0,2.416,0.0,1.1757,2.8404912,0
6708,P62306:Q9Y314,0.2479798325932895,0.0951178451178451,0.5142857142857143,0.6157407407407408,0.63,3.84,3.84,0.0,0.0,2.013,0.0,9.4687,73.192293504,0
6709,P61960:P62891,0.6021343083405076,0.1316964285714285,0.3990929705215419,0.25,0.0,0.0,0.0,0.9127,0.0,0.993,0.0,5.6875,5.15464438125,0
6711,O43889:P29972,0.4588857512623427,0.1351189598025041,0.6654545454545455,0.836815534892458,0.19,0.0,0.19,0.0,0.0,2.416,0.0,1.1757,0.539693328,1
6714,Q15907:Q9ULT0,0.287662761559982,0.257051282051282,0.4166666666666666,1.0,3.44,2.60197,3.44,0.0,0.6153,1.5978,0.0,3.9008,13.1923285411277,0
6716,Q16659:Q9H6Z9,0.1959032213112636,0.2006172839506173,0.7000000000000001,0.8680555555555557,0.0,0.0,0.0,0.9127,0.0,2.416,0.0,2.1077,4.64765386064,1
6717,O60268:Q9Y376,-0.0188950529373485,0.0,0.3827777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1077,2.1077,0
6718,P17980:P51665,0.7895788259640264,1.0,0.8254920634920635,0.8675213675213675,4.05,0.0,4.05,1.7092,158.1204,2.013,24.11,45.2798,2405366.71423739,1
6720,O75493:Q9NQ39,-0.3544762725063987,0.0,0.1428571428571428,0.1458333333333333,0.19,0.0,0.19,0.0,0.0,2.416,0.0,0.0,0.45904,0
